#:t M1x M1y M1z
412.95 -0.0312091 -0.0158965 0.999386
413.0 -0.0311141 -0.0160446 0.999387
413.05 -0.0310183 -0.0161921 0.999388
413.1 -0.0309218 -0.0163391 0.999388
413.15 -0.0308247 -0.0164856 0.999389
413.2 -0.0307269 -0.0166315 0.999389
413.25 -0.0306283 -0.0167768 0.99939
413.3 -0.0305292 -0.0169215 0.999391
413.35 -0.0304293 -0.0170657 0.999391
413.4 -0.0303288 -0.0172094 0.999392
413.45 -0.0302276 -0.0173524 0.999392
413.5 -0.0301257 -0.0174949 0.999393
413.55 -0.0300232 -0.0176368 0.999394
413.6 -0.02992 -0.0177781 0.999394
413.65 -0.0298161 -0.0179188 0.999395
413.7 -0.0297116 -0.0180589 0.999395
413.75 -0.0296065 -0.0181984 0.999396
413.8 -0.0295007 -0.0183374 0.999397
413.85 -0.0293943 -0.0184757 0.999397
413.9 -0.0292872 -0.0186134 0.999398
413.95 -0.0291795 -0.0187506 0.999398
414.0 -0.0290712 -0.0188871 0.999399
414.05 -0.0289622 -0.019023 0.999399
414.1 -0.0288526 -0.0191583 0.9994
414.15 -0.0287424 -0.019293 0.999401
414.2 -0.0286316 -0.0194271 0.999401
414.25 -0.0285201 -0.0195605 0.999402
414.3 -0.0284081 -0.0196934 0.999402
414.35 -0.0282954 -0.0198256 0.999403
414.4 -0.0281822 -0.0199571 0.999404
414.45 -0.0280683 -0.0200881 0.999404
414.5 -0.0279538 -0.0202184 0.999405
414.55 -0.0278388 -0.020348 0.999405
414.6 -0.0277231 -0.0204771 0.999406
414.65 -0.0276069 -0.0206055 0.999406
414.7 -0.0274901 -0.0207332 0.999407
414.75 -0.0273726 -0.0208603 0.999408
414.8 -0.0272547 -0.0209867 0.999408
414.85 -0.0271361 -0.0211125 0.999409
414.9 -0.027017 -0.0212376 0.999409
414.95 -0.0268973 -0.0213621 0.99941
415.0 -0.026777 -0.0214859 0.99941
415.05 -0.0266562 -0.0216091 0.999411
415.1 -0.0265349 -0.0217316 0.999412
415.15 -0.026413 -0.0218534 0.999412
415.2 -0.0262905 -0.0219745 0.999413
415.25 -0.0261675 -0.022095 0.999413
415.3 -0.0260439 -0.0222148 0.999414
415.35 -0.0259198 -0.0223339 0.999415
415.4 -0.0257952 -0.0224523 0.999415
415.45 -0.0256701 -0.0225701 0.999416
415.5 -0.0255444 -0.0226872 0.999416
415.55 -0.0254182 -0.0228035 0.999417
415.6 -0.0252915 -0.0229192 0.999417
415.65 -0.0251642 -0.0230342 0.999418
415.7 -0.0250365 -0.0231486 0.999418
415.75 -0.0249082 -0.0232622 0.999419
415.8 -0.0247795 -0.0233751 0.99942
415.85 -0.0246502 -0.0234873 0.99942
415.9 -0.0245205 -0.0235988 0.999421
415.95 -0.0243902 -0.0237096 0.999421
416.0 -0.0242595 -0.0238197 0.999422
416.05 -0.0241283 -0.0239291 0.999422
416.1 -0.0239966 -0.0240378 0.999423
416.15 -0.0238644 -0.0241458 0.999424
416.2 -0.0237317 -0.024253 0.999424
416.25 -0.0235986 -0.0243596 0.999425
416.3 -0.023465 -0.0244654 0.999425
416.35 -0.0233309 -0.0245705 0.999426
416.4 -0.0231964 -0.0246749 0.999426
416.45 -0.0230615 -0.0247785 0.999427
416.5 -0.0229261 -0.0248814 0.999427
416.55 -0.0227902 -0.0249836 0.999428
416.6 -0.0226539 -0.0250851 0.999429
416.65 -0.0225171 -0.0251858 0.999429
416.7 -0.02238 -0.0252858 0.99943
416.75 -0.0222423 -0.0253851 0.99943
416.8 -0.0221043 -0.0254836 0.999431
416.85 -0.0219658 -0.0255814 0.999431
416.9 -0.021827 -0.0256785 0.999432
416.95 -0.0216877 -0.0257748 0.999432
417.0 -0.0215479 -0.0258703 0.999433
417.05 -0.0214078 -0.0259651 0.999434
417.1 -0.0212673 -0.0260592 0.999434
417.15 -0.0211264 -0.0261525 0.999435
417.2 -0.0209851 -0.0262451 0.999435
417.25 -0.0208433 -0.0263369 0.999436
417.3 -0.0207012 -0.0264279 0.999436
417.35 -0.0205588 -0.0265182 0.999437
417.4 -0.0204159 -0.0266078 0.999437
417.45 -0.0202726 -0.0266966 0.999438
417.5 -0.020129 -0.0267846 0.999439
417.55 -0.0199851 -0.0268718 0.999439
417.6 -0.0198407 -0.0269583 0.99944
417.65 -0.019696 -0.0270441 0.99944
417.7 -0.0195509 -0.027129 0.999441
417.75 -0.0194055 -0.0272132 0.999441
417.8 -0.0192598 -0.0272967 0.999442
417.85 -0.0191136 -0.0273793 0.999442
417.9 -0.0189672 -0.0274612 0.999443
417.95 -0.0188204 -0.0275423 0.999443
418.0 -0.0186733 -0.0276227 0.999444
418.05 -0.0185259 -0.0277022 0.999445
418.1 -0.0183781 -0.027781 0.999445
418.15 -0.01823 -0.027859 0.999446
418.2 -0.0180816 -0.0279362 0.999446
418.25 -0.0179329 -0.0280127 0.999447
418.3 -0.0177838 -0.0280884 0.999447
418.35 -0.0176345 -0.0281632 0.999448
418.4 -0.0174849 -0.0282373 0.999448
418.45 -0.017335 -0.0283106 0.999449
418.5 -0.0171847 -0.0283832 0.999449
418.55 -0.0170342 -0.0284549 0.99945
418.6 -0.0168835 -0.0285259 0.99945
418.65 -0.0167324 -0.028596 0.999451
418.7 -0.016581 -0.0286654 0.999452
418.75 -0.0164294 -0.028734 0.999452
418.8 -0.0162776 -0.0288018 0.999453
418.85 -0.0161254 -0.0288688 0.999453
418.9 -0.015973 -0.028935 0.999454
418.95 -0.0158204 -0.0290004 0.999454
419.0 -0.0156674 -0.029065 0.999455
419.05 -0.0155143 -0.0291288 0.999455
419.1 -0.0153609 -0.0291918 0.999456
419.15 -0.0152073 -0.029254 0.999456
419.2 -0.0150534 -0.0293154 0.999457
419.25 -0.0148993 -0.029376 0.999457
419.3 -0.014745 -0.0294359 0.999458
419.35 -0.0145904 -0.0294949 0.999458
419.4 -0.0144356 -0.0295531 0.999459
419.45 -0.0142807 -0.0296105 0.999459
419.5 -0.0141255 -0.0296671 0.99946
419.55 -0.0139701 -0.0297229 0.999461
419.6 -0.0138145 -0.0297779 0.999461
419.65 -0.0136587 -0.0298321 0.999462
419.7 -0.0135027 -0.0298855 0.999462
419.75 -0.0133465 -0.0299381 0.999463
419.8 -0.0131902 -0.0299898 0.999463
419.85 -0.0130336 -0.0300408 0.999464
419.9 -0.0128769 -0.030091 0.999464
419.95 -0.01272 -0.0301403 0.999465
420.0 -0.012563 -0.0301888 0.999465
420.05 -0.0124057 -0.0302366 0.999466
420.1 -0.0122484 -0.0302835 0.999466
420.15 -0.0120908 -0.0303296 0.999467
420.2 -0.0119331 -0.0303749 0.999467
420.25 -0.0117753 -0.0304194 0.999468
420.3 -0.0116173 -0.030463 0.999468
420.35 -0.0114592 -0.0305059 0.999469
420.4 -0.0113009 -0.030548 0.999469
420.45 -0.0111425 -0.0305892 0.99947
420.5 -0.010984 -0.0306296 0.99947
420.55 -0.0108254 -0.0306692 0.999471
420.6 -0.0106666 -0.030708 0.999471
420.65 -0.0105078 -0.030746 0.999472
420.7 -0.0103488 -0.0307832 0.999473
420.75 -0.0101897 -0.0308196 0.999473
420.8 -0.0100305 -0.0308551 0.999474
420.85 -0.00987122 -0.0308898 0.999474
420.9 -0.00971184 -0.0309238 0.999475
420.95 -0.00955237 -0.0309569 0.999475
421.0 -0.00939281 -0.0309892 0.999476
421.05 -0.00923317 -0.0310206 0.999476
421.1 -0.00907345 -0.0310513 0.999477
421.15 -0.00891366 -0.0310811 0.999477
421.2 -0.0087538 -0.0311102 0.999478
421.25 -0.00859388 -0.0311384 0.999478
421.3 -0.00843389 -0.0311658 0.999479
421.35 -0.00827385 -0.0311924 0.999479
421.4 -0.00811375 -0.0312182 0.99948
421.45 -0.0079536 -0.0312431 0.99948
421.5 -0.00779341 -0.0312673 0.999481
421.55 -0.00763318 -0.0312906 0.999481
421.6 -0.00747291 -0.0313132 0.999482
421.65 -0.00731261 -0.0313349 0.999482
421.7 -0.00715228 -0.0313558 0.999483
421.75 -0.00699193 -0.0313759 0.999483
421.8 -0.00683156 -0.0313952 0.999484
421.85 -0.00667117 -0.0314136 0.999484
421.9 -0.00651076 -0.0314313 0.999485
421.95 -0.00635035 -0.0314481 0.999485
422.0 -0.00618994 -0.0314642 0.999486
422.05 -0.00602953 -0.0314794 0.999486
422.1 -0.00586912 -0.0314938 0.999487
422.15 -0.00570871 -0.0315074 0.999487
422.2 -0.00554832 -0.0315202 0.999488
422.25 -0.00538795 -0.0315322 0.999488
422.3 -0.0052276 -0.0315434 0.999489
422.35 -0.00506727 -0.0315538 0.999489
422.4 -0.00490696 -0.0315633 0.99949
422.45 -0.0047467 -0.0315721 0.99949
422.5 -0.00458646 -0.03158 0.999491
422.55 -0.00442627 -0.0315872 0.999491
422.6 -0.00426612 -0.0315935 0.999492
422.65 -0.00410602 -0.0315991 0.999492
422.7 -0.00394598 -0.0316038 0.999493
422.75 -0.00378598 -0.0316078 0.999493
422.8 -0.00362605 -0.0316109 0.999494
422.85 -0.00346619 -0.0316132 0.999494
422.9 -0.00330639 -0.0316147 0.999495
422.95 -0.00314666 -0.0316155 0.999495
423.0 -0.00298701 -0.0316154 0.999496
423.05 -0.00282744 -0.0316145 0.999496
423.1 -0.00266796 -0.0316129 0.999497
423.15 -0.00250856 -0.0316104 0.999497
423.2 -0.00234925 -0.0316072 0.999498
423.25 -0.00219004 -0.0316031 0.999498
423.3 -0.00203093 -0.0315983 0.999499
423.35 -0.00187193 -0.0315926 0.999499
423.4 -0.00171303 -0.0315862 0.9995
423.45 -0.00155424 -0.031579 0.9995
423.5 -0.00139557 -0.031571 0.999501
423.55 -0.00123702 -0.0315622 0.999501
423.6 -0.00107859 -0.0315526 0.999502
423.65 -0.000920286 -0.0315422 0.999502
423.7 -0.000762115 -0.0315311 0.999502
423.75 -0.000604079 -0.0315191 0.999503
423.8 -0.000446182 -0.0315064 0.999503
423.85 -0.000288427 -0.0314929 0.999504
423.9 -0.000130818 -0.0314786 0.999504
423.95 2.66397e-05 -0.0314635 0.999505
424.0 0.000183944 -0.0314476 0.999505
424.05 0.00034109 -0.031431 0.999506
424.1 0.000498075 -0.0314136 0.999506
424.15 0.000654894 -0.0313954 0.999507
424.2 0.000811543 -0.0313764 0.999507
424.25 0.00096802 -0.0313567 0.999508
424.3 0.00112432 -0.0313362 0.999508
424.35 0.00128044 -0.0313149 0.999509
424.4 0.00143637 -0.0312928 0.999509
424.45 0.00159212 -0.03127 0.99951
424.5 0.00174767 -0.0312464 0.99951
424.55 0.00190303 -0.0312221 0.999511
424.6 0.00205819 -0.031197 0.999511
424.65 0.00221315 -0.0311711 0.999512
424.7 0.0023679 -0.0311444 0.999512
424.75 0.00252244 -0.031117 0.999513
424.8 0.00267676 -0.0310889 0.999513
424.85 0.00283087 -0.0310599 0.999514
424.9 0.00298475 -0.0310303 0.999514
424.95 0.00313841 -0.0309998 0.999514
425.0 0.00329184 -0.0309686 0.999515
425.05 0.00344504 -0.0309367 0.999515
425.1 0.003598 -0.030904 0.999516
425.15 0.00375072 -0.0308706 0.999516
425.2 0.0039032 -0.0308364 0.999517
425.25 0.00405543 -0.0308015 0.999517
425.3 0.00420741 -0.0307658 0.999518
425.35 0.00435914 -0.0307294 0.999518
425.4 0.00451061 -0.0306922 0.999519
425.45 0.00466182 -0.0306544 0.999519
425.5 0.00481276 -0.0306157 0.99952
425.55 0.00496343 -0.0305764 0.99952
425.6 0.00511383 -0.0305363 0.999521
425.65 0.00526396 -0.0304954 0.999521
425.7 0.0054138 -0.0304539 0.999522
425.75 0.00556337 -0.0304116 0.999522
425.8 0.00571265 -0.0303686 0.999522
425.85 0.00586163 -0.0303248 0.999523
425.9 0.00601033 -0.0302804 0.999523
425.95 0.00615873 -0.0302352 0.999524
426.0 0.00630682 -0.0301893 0.999524
426.05 0.00645462 -0.0301426 0.999525
426.1 0.00660211 -0.0300953 0.999525
426.15 0.00674928 -0.0300473 0.999526
426.2 0.00689615 -0.0299985 0.999526
426.25 0.00704269 -0.029949 0.999527
426.3 0.00718892 -0.0298988 0.999527
426.35 0.00733482 -0.029848 0.999528
426.4 0.00748039 -0.0297964 0.999528
426.45 0.00762564 -0.0297441 0.999528
426.5 0.00777054 -0.0296911 0.999529
426.55 0.00791512 -0.0296374 0.999529
426.6 0.00805935 -0.029583 0.99953
426.65 0.00820323 -0.0295279 0.99953
426.7 0.00834677 -0.0294721 0.999531
426.75 0.00848996 -0.0294157 0.999531
426.8 0.0086328 -0.0293585 0.999532
426.85 0.00877528 -0.0293007 0.999532
426.9 0.0089174 -0.0292422 0.999533
426.95 0.00905915 -0.029183 0.999533
427.0 0.00920054 -0.0291231 0.999533
427.05 0.00934155 -0.0290625 0.999534
427.1 0.0094822 -0.0290013 0.999534
427.15 0.00962247 -0.0289394 0.999535
427.2 0.00976235 -0.0288768 0.999535
427.25 0.00990186 -0.0288136 0.999536
427.3 0.010041 -0.0287497 0.999536
427.35 0.0101797 -0.0286851 0.999537
427.4 0.010318 -0.0286199 0.999537
427.45 0.010456 -0.028554 0.999538
427.5 0.0105935 -0.0284874 0.999538
427.55 0.0107307 -0.0284202 0.999538
427.6 0.0108674 -0.0283523 0.999539
427.65 0.0110037 -0.0282838 0.999539
427.7 0.0111397 -0.0282147 0.99954
427.75 0.0112752 -0.0281449 0.99954
427.8 0.0114103 -0.0280744 0.999541
427.85 0.0115449 -0.0280034 0.999541
427.9 0.0116792 -0.0279316 0.999542
427.95 0.011813 -0.0278593 0.999542
428.0 0.0119464 -0.0277863 0.999542
428.05 0.0120793 -0.0277127 0.999543
428.1 0.0122119 -0.0276384 0.999543
428.15 0.012344 -0.0275636 0.999544
428.2 0.0124756 -0.0274881 0.999544
428.25 0.0126068 -0.0274119 0.999545
428.3 0.0127376 -0.0273352 0.999545
428.35 0.0128679 -0.0272579 0.999546
428.4 0.0129977 -0.0271799 0.999546
428.45 0.0131271 -0.0271013 0.999546
428.5 0.0132561 -0.0270221 0.999547
428.55 0.0133846 -0.0269424 0.999547
428.6 0.0135126 -0.026862 0.999548
428.65 0.0136402 -0.026781 0.999548
428.7 0.0137672 -0.0266994 0.999549
428.75 0.0138939 -0.0266172 0.999549
428.8 0.01402 -0.0265344 0.99955
428.85 0.0141457 -0.0264511 0.99955
428.9 0.0142709 -0.0263671 0.99955
428.95 0.0143956 -0.0262826 0.999551
429.0 0.0145198 -0.0261975 0.999551
429.05 0.0146435 -0.0261118 0.999552
429.1 0.0147667 -0.0260255 0.999552
429.15 0.0148895 -0.0259387 0.999553
429.2 0.0150117 -0.0258513 0.999553
429.25 0.0151335 -0.0257633 0.999554
429.3 0.0152548 -0.0256748 0.999554
429.35 0.0153755 -0.0255857 0.999554
429.4 0.0154957 -0.025496 0.999555
429.45 0.0156155 -0.0254058 0.999555
429.5 0.0157347 -0.025315 0.999556
429.55 0.0158534 -0.0252237 0.999556
429.6 0.0159716 -0.0251318 0.999557
429.65 0.0160893 -0.0250394 0.999557
429.7 0.0162064 -0.0249464 0.999557
429.75 0.0163231 -0.0248529 0.999558
429.8 0.0164392 -0.0247589 0.999558
429.85 0.0165548 -0.0246643 0.999559
429.9 0.0166698 -0.0245692 0.999559
429.95 0.0167843 -0.0244736 0.99956
430.0 0.0168983 -0.0243774 0.99956
430.05 0.0170117 -0.0242807 0.99956
430.1 0.0171246 -0.0241836 0.999561
430.15 0.017237 -0.0240858 0.999561
430.2 0.0173488 -0.0239876 0.999562
430.25 0.0174601 -0.0238889 0.999562
430.3 0.0175708 -0.0237896 0.999563
430.35 0.017681 -0.0236899 0.999563
430.4 0.0177906 -0.0235897 0.999563
430.45 0.0178996 -0.0234889 0.999564
430.5 0.0180081 -0.0233877 0.999564
430.55 0.0181161 -0.0232859 0.999565
430.6 0.0182235 -0.0231837 0.999565
430.65 0.0183303 -0.023081 0.999566
430.7 0.0184365 -0.0229778 0.999566
430.75 0.0185422 -0.0228742 0.999566
430.8 0.0186473 -0.02277 0.999567
430.85 0.0187518 -0.0226654 0.999567
430.9 0.0188558 -0.0225603 0.999568
430.95 0.0189591 -0.0224548 0.999568
431.0 0.0190619 -0.0223488 0.999568
431.05 0.0191642 -0.0222423 0.999569
431.1 0.0192658 -0.0221353 0.999569
431.15 0.0193668 -0.0220279 0.99957
431.2 0.0194673 -0.0219201 0.99957
431.25 0.0195672 -0.0218118 0.999571
431.3 0.0196665 -0.0217031 0.999571
431.35 0.0197651 -0.0215939 0.999571
431.4 0.0198632 -0.0214843 0.999572
431.45 0.0199607 -0.0213742 0.999572
431.5 0.0200576 -0.0212637 0.999573
431.55 0.0201539 -0.0211528 0.999573
431.6 0.0202496 -0.0210415 0.999574
431.65 0.0203447 -0.0209297 0.999574
431.7 0.0204392 -0.0208175 0.999574
431.75 0.020533 -0.0207049 0.999575
431.8 0.0206263 -0.0205919 0.999575
431.85 0.020719 -0.0204785 0.999576
431.9 0.020811 -0.0203647 0.999576
431.95 0.0209024 -0.0202504 0.999576
432.0 0.0209932 -0.0201358 0.999577
432.05 0.0210834 -0.0200208 0.999577
432.1 0.021173 -0.0199053 0.999578
432.15 0.0212619 -0.0197895 0.999578
432.2 0.0213502 -0.0196733 0.999578
432.25 0.0214379 -0.0195567 0.999579
432.3 0.021525 -0.0194398 0.999579
432.35 0.0216114 -0.0193224 0.99958
432.4 0.0216973 -0.0192047 0.99958
432.45 0.0217824 -0.0190866 0.999581
432.5 0.021867 -0.0189682 0.999581
432.55 0.0219509 -0.0188494 0.999581
432.6 0.0220342 -0.0187302 0.999582
432.65 0.0221168 -0.0186107 0.999582
432.7 0.0221988 -0.0184908 0.999583
432.75 0.0222802 -0.0183705 0.999583
432.8 0.0223609 -0.01825 0.999583
432.85 0.022441 -0.018129 0.999584
432.9 0.0225204 -0.0180078 0.999584
432.95 0.0225992 -0.0178862 0.999585
433.0 0.0226773 -0.0177642 0.999585
433.05 0.0227548 -0.017642 0.999585
433.1 0.0228316 -0.0175194 0.999586
433.15 0.0229078 -0.0173965 0.999586
433.2 0.0229833 -0.0172732 0.999587
433.25 0.0230582 -0.0171497 0.999587
433.3 0.0231324 -0.0170258 0.999587
433.35 0.023206 -0.0169016 0.999588
433.4 0.0232789 -0.0167772 0.999588
433.45 0.0233512 -0.0166524 0.999589
433.5 0.0234228 -0.0165273 0.999589
433.55 0.0234937 -0.0164019 0.999589
433.6 0.023564 -0.0162763 0.99959
433.65 0.0236336 -0.0161503 0.99959
433.7 0.0237025 -0.0160241 0.999591
433.75 0.0237708 -0.0158975 0.999591
433.8 0.0238384 -0.0157707 0.999591
433.85 0.0239053 -0.0156437 0.999592
433.9 0.0239716 -0.0155163 0.999592
433.95 0.0240372 -0.0153887 0.999593
434.0 0.0241021 -0.0152608 0.999593
434.05 0.0241664 -0.0151327 0.999593
434.1 0.02423 -0.0150043 0.999594
434.15 0.0242929 -0.0148757 0.999594
434.2 0.0243551 -0.0147468 0.999595
434.25 0.0244167 -0.0146176 0.999595
434.3 0.0244776 -0.0144882 0.999595
434.35 0.0245378 -0.0143586 0.999596
434.4 0.0245973 -0.0142287 0.999596
434.45 0.0246562 -0.0140986 0.999597
434.5 0.0247143 -0.0139683 0.999597
434.55 0.0247718 -0.0138377 0.999597
434.6 0.0248286 -0.013707 0.999598
434.65 0.0248847 -0.013576 0.999598
434.7 0.0249402 -0.0134448 0.999599
434.75 0.0249949 -0.0133133 0.999599
434.8 0.025049 -0.0131817 0.999599
434.85 0.0251024 -0.0130499 0.9996
434.9 0.0251551 -0.0129178 0.9996
434.95 0.0252071 -0.0127856 0.9996
435.0 0.0252585 -0.0126532 0.999601
435.05 0.0253091 -0.0125206 0.999601
435.1 0.025359 -0.0123878 0.999602
435.15 0.0254083 -0.0122548 0.999602
435.2 0.0254569 -0.0121216 0.999602
435.25 0.0255048 -0.0119883 0.999603
435.3 0.025552 -0.0118548 0.999603
435.35 0.0255985 -0.0117211 0.999604
435.4 0.0256443 -0.0115872 0.999604
435.45 0.0256894 -0.0114532 0.999604
435.5 0.0257338 -0.011319 0.999605
435.55 0.0257776 -0.0111847 0.999605
435.6 0.0258206 -0.0110502 0.999606
435.65 0.0258629 -0.0109156 0.999606
435.7 0.0259046 -0.0107808 0.999606
435.75 0.0259456 -0.0106459 0.999607
435.8 0.0259858 -0.0105109 0.999607
435.85 0.0260254 -0.0103757 0.999607
435.9 0.0260642 -0.0102404 0.999608
435.95 0.0261024 -0.0101049 0.999608
436.0 0.0261399 -0.00996938 0.999609
436.05 0.0261767 -0.0098337 0.999609
436.1 0.0262128 -0.0096979 0.999609
436.15 0.0262482 -0.00956199 0.99961
436.2 0.0262828 -0.00942597 0.99961
436.25 0.0263168 -0.00928984 0.99961
436.3 0.0263501 -0.00915362 0.999611
436.35 0.0263827 -0.00901729 0.999611
436.4 0.0264146 -0.00888087 0.999612
436.45 0.0264458 -0.00874436 0.999612
436.5 0.0264763 -0.00860776 0.999612
436.55 0.0265061 -0.00847107 0.999613
436.6 0.0265353 -0.00833431 0.999613
436.65 0.0265637 -0.00819747 0.999614
436.7 0.0265914 -0.00806055 0.999614
436.75 0.0266184 -0.00792357 0.999614
436.8 0.0266447 -0.00778651 0.999615
436.85 0.0266703 -0.0076494 0.999615
436.9 0.0266952 -0.00751222 0.999615
436.95 0.0267194 -0.00737499 0.999616
437.0 0.026743 -0.00723771 0.999616
437.05 0.0267658 -0.00710038 0.999617
437.1 0.0267879 -0.006963 0.999617
437.15 0.0268093 -0.00682558 0.999617
437.2 0.0268301 -0.00668812 0.999618
437.25 0.0268501 -0.00655063 0.999618
437.3 0.0268694 -0.0064131 0.999618
437.35 0.0268881 -0.00627555 0.999619
437.4 0.026906 -0.00613797 0.999619
437.45 0.0269232 -0.00600038 0.999619
437.5 0.0269398 -0.00586276 0.99962
437.55 0.0269556 -0.00572513 0.99962
437.6 0.0269708 -0.00558749 0.999621
437.65 0.0269853 -0.00544984 0.999621
437.7 0.026999 -0.00531219 0.999621
437.75 0.0270121 -0.00517454 0.999622
437.8 0.0270245 -0.0050369 0.999622
437.85 0.0270361 -0.00489926 0.999622
437.9 0.0270471 -0.00476163 0.999623
437.95 0.0270574 -0.00462401 0.999623
438.0 0.027067 -0.00448641 0.999624
438.05 0.0270759 -0.00434884 0.999624
438.1 0.0270841 -0.00421128 0.999624
438.15 0.0270916 -0.00407376 0.999625
438.2 0.0270985 -0.00393626 0.999625
438.25 0.0271046 -0.0037988 0.999625
438.3 0.02711 -0.00366138 0.999626
438.35 0.0271148 -0.003524 0.999626
438.4 0.0271189 -0.00338667 0.999626
438.45 0.0271222 -0.00324938 0.999627
438.5 0.0271249 -0.00311215 0.999627
438.55 0.0271269 -0.00297496 0.999628
438.6 0.0271283 -0.00283784 0.999628
438.65 0.0271289 -0.00270078 0.999628
438.7 0.0271288 -0.00256379 0.999629
438.75 0.0271281 -0.00242686 0.999629
438.8 0.0271267 -0.00229001 0.999629
438.85 0.0271246 -0.00215323 0.99963
438.9 0.0271218 -0.00201653 0.99963
438.95 0.0271183 -0.00187992 0.99963
439.0 0.0271141 -0.00174339 0.999631
439.05 0.0271093 -0.00160694 0.999631
439.1 0.0271038 -0.00147059 0.999632
439.15 0.0270976 -0.00133434 0.999632
439.2 0.0270907 -0.00119818 0.999632
439.25 0.0270832 -0.00106213 0.999633
439.3 0.0270749 -0.000926186 0.999633
439.35 0.027066 -0.000790348 0.999633
439.4 0.0270565 -0.000654623 0.999634
439.45 0.0270462 -0.000519013 0.999634
439.5 0.0270353 -0.000383523 0.999634
439.55 0.0270237 -0.000248155 0.999635
439.6 0.0270114 -0.000112912 0.999635
439.65 0.0269985 2.22013e-05 0.999635
439.7 0.0269849 0.000157183 0.999636
439.75 0.0269706 0.000292028 0.999636
439.8 0.0269557 0.000426736 0.999637
439.85 0.0269401 0.000561301 0.999637
439.9 0.0269238 0.00069572 0.999637
439.95 0.0269069 0.000829992 0.999638
440.0 0.0268893 0.000964111 0.999638
440.05 0.026871 0.00109808 0.999638
440.1 0.0268521 0.00123188 0.999639
440.15 0.0268325 0.00136553 0.999639
440.2 0.0268123 0.00149901 0.999639
440.25 0.0267914 0.00163232 0.99964
440.3 0.0267698 0.00176546 0.99964
440.35 0.0267476 0.00189843 0.99964
440.4 0.0267247 0.00203121 0.999641
440.45 0.0267012 0.00216382 0.999641
440.5 0.0266771 0.00229625 0.999641
440.55 0.0266522 0.00242849 0.999642
440.6 0.0266268 0.00256053 0.999642
440.65 0.0266007 0.00269239 0.999643
440.7 0.0265739 0.00282404 0.999643
440.75 0.0265465 0.0029555 0.999643
440.8 0.0265185 0.00308676 0.999644
440.85 0.0264898 0.00321781 0.999644
440.9 0.0264604 0.00334865 0.999644
440.95 0.0264305 0.00347928 0.999645
441.0 0.0263999 0.00360969 0.999645
441.05 0.0263686 0.00373988 0.999645
441.1 0.0263367 0.00386986 0.999646
441.15 0.0263042 0.00399961 0.999646
441.2 0.0262711 0.00412913 0.999646
441.25 0.0262373 0.00425842 0.999647
441.3 0.0262029 0.00438748 0.999647
441.35 0.0261679 0.0045163 0.999647
441.4 0.0261322 0.00464488 0.999648
441.45 0.0260959 0.00477322 0.999648
441.5 0.026059 0.00490132 0.999648
441.55 0.0260215 0.00502916 0.999649
441.6 0.0259833 0.00515675 0.999649
441.65 0.0259446 0.00528409 0.999649
441.7 0.0259052 0.00541118 0.99965
441.75 0.0258652 0.005538 0.99965
441.8 0.0258245 0.00566455 0.99965
441.85 0.0257833 0.00579085 0.999651
441.9 0.0257415 0.00591687 0.999651
441.95 0.025699 0.00604262 0.999651
442.0 0.025656 0.00616809 0.999652
442.05 0.0256123 0.00629329 0.999652
442.1 0.025568 0.00641821 0.999652
442.15 0.0255232 0.00654284 0.999653
442.2 0.0254777 0.00666718 0.999653
442.25 0.0254316 0.00679124 0.999653
442.3 0.0253849 0.006915 0.999654
442.35 0.0253377 0.00703847 0.999654
442.4 0.0252898 0.00716164 0.999655
442.45 0.0252414 0.00728451 0.999655
442.5 0.0251923 0.00740708 0.999655
442.55 0.0251427 0.00752934 0.999656
442.6 0.0250925 0.00765129 0.999656
442.65 0.0250417 0.00777292 0.999656
442.7 0.0249903 0.00789425 0.999657
442.75 0.0249384 0.00801525 0.999657
442.8 0.0248858 0.00813594 0.999657
442.85 0.0248327 0.0082563 0.999658
442.9 0.024779 0.00837634 0.999658
442.95 0.0247247 0.00849605 0.999658
443.0 0.0246699 0.00861542 0.999659
443.05 0.0246145 0.00873447 0.999659
443.1 0.0245585 0.00885317 0.999659
443.15 0.024502 0.00897154 0.99966
443.2 0.0244449 0.00908957 0.99966
443.25 0.0243872 0.00920725 0.99966
443.3 0.024329 0.00932458 0.999661
443.35 0.0242702 0.00944156 0.999661
443.4 0.0242109 0.0095582 0.999661
443.45 0.024151 0.00967447 0.999662
443.5 0.0240905 0.00979039 0.999662
443.55 0.0240295 0.00990595 0.999662
443.6 0.023968 0.0100211 0.999662
443.65 0.0239059 0.010136 0.999663
443.7 0.0238433 0.0102504 0.999663
443.75 0.0237801 0.0103645 0.999663
443.8 0.0237164 0.0104783 0.999664
443.85 0.0236521 0.0105916 0.999664
443.9 0.0235874 0.0107046 0.999664
443.95 0.0235221 0.0108172 0.999665
444.0 0.0234562 0.0109294 0.999665
444.05 0.0233898 0.0110412 0.999665
444.1 0.0233229 0.0111526 0.999666
444.15 0.0232555 0.0112636 0.999666
444.2 0.0231876 0.0113743 0.999666
444.25 0.0231191 0.0114845 0.999667
444.3 0.0230501 0.0115944 0.999667
444.35 0.0229806 0.0117039 0.999667
444.4 0.0229106 0.0118129 0.999668
444.45 0.0228401 0.0119216 0.999668
444.5 0.0227691 0.0120298 0.999668
444.55 0.0226976 0.0121376 0.999669
444.6 0.0226255 0.0122451 0.999669
